PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
hau_train_00815,Ya ce har yanzu rundunar na gudanar da bincike domin gano sauran mutum shida din da suka rage.,He said that the force is still investigating to find the remaining six people.,Har yanzu masana kimiya na gudanar da bincike domin gano wasu nau’ukan cutar da za su bullo.,Scientists are still conducting research to identify other types of disease that will emerge.,0.75
hau_train_00816,"‘Yan Najeriya sun cika da mamaki ganin yadda jam’iyya mai mulki APC, ta yanka farashin fam ɗin takarar shugabancin ƙasa kan naira miliyan 100.","Nigerians are shocked to see how the ruling party, APC, has cut the price of the presidential ticket to 100 million naira.",Tsohon gwamnan Kgaz RabiuKwankwaso ya siya fom ɗin takarar shugaban kasa a inuwar jam’iyya mai alamar kayan daɗi har naira miliyan 30.,"The former governor of Kgaz, Rabiu Kwankwaso, bought the presidential candidacy form in the shadow of the party with a luxury brand of up to 30 million naira.",0.25
hau_train_00817,"Akalla mutum 78 ne ‘yan bindiga suka kashe a makon jiya a Najeriya, daga ranar 1 zuwa 5 ga Mayu.","At least 78 people were killed by bandits last week in Nigeria, from May 1 to May 5.",A karshen makon jiya an kashe akalla mutum 40 a karamar hukumar Giwa dake jihar Kaduna bayan mahara sun afkawa wasu ƙauyuka a yankin.,"At the end of last week, at least 40 people were killed in Giwa local government in Kaduna state after assailants attacked some villages in the area.",0.38
hau_train_00818,Rundunar ta kuma kashe ‘yan bindiga 33 ranar 30 ga Maris bayan rundunar sojin sama ta hango ‘yan bindigan a jirgi a kusa da Kusasu.,The command also killed 33 bandits on March 30 after the Air Force spotted the bandits in a plane near Kusasu.,Dakarun sojin saman Najeriya sun kashe ‘yan bindiga sama da 40 a Katsina,The Nigerian Air Force has killed more than 40 bandits in Katsina,0.5
hau_train_00819,Gwamnatin Kaduna ta ce mutum 8 ƴan bindigan suka kasa sannan da yawa daga cikin matafin sun ji rauni.,The Kaduna government said 8 people were killed by the bandits and many of the attackers were injured.,Ƴan bindigan sun yi garkuwa da mutum 17 a wannan hari da suka kai kuma mutum 8 sun ji rauni.,The gunmen kidnapped 17 people in this attack and 8 people were injured.,0.3
hau_train_00820,"Mutum biyu sun mutu wasu mutum shida sun bace a hadarin jirgin ruwan da aka yi a karamar hukumar Ringim, jihar Jigawa.","Two people died and six others went missing in the boat accident in Ringim Local Government, Jigawa State.",Ambaliya sanadiyar ruwan sama mai karfi ya share kadar Barsika dake a karamar hukumar Gwaram ta Jihar Jigawa.,Flooding caused by heavy rains has wiped out Barsika property located in Gwaram local government of Jigawa State.,0.36
hau_train_00821,An taron neman sulhu ɗin ne a otal ɗin Lane Carlton Hotel.,The settlement meeting was held at the Lane Carlton Hotel.,An gudanar da taron a Ɗakin Taro na otal ɗin Prosperous Royal Hotels and Resort Centre.,The event was held at the Conference Room of Prosperous Royal Hotels and Resort Centre.,0.5
hau_train_00822,"Buhari ya yi bayanin yayin da ya sa wa Ƙudirin Gyaran Dokar Zaɓe hannu, inda yanzu ya zama Sabuwar Dokar Zaɓe.","Buhari made the statement as he signed the Electoral Law Amendment Bill, which has now become the New Electoral Law.",Cikin wannan makon ne wannan jarida ta buga labarin cewa INEC ta aika wa Buhari wasiƙa amincewa da Ƙudirin Gyaran Dokar Zaɓe.,"Within this week, this newspaper published the news that INEC has sent a letter to Buhari approving the Electoral Law Amendment Bill.",0.75
hau_train_00823,A ranar Lahadi ‘yan bindiga sun kashe sojoji biyu a jihar Imo.,"On Sunday, gunmen killed two soldiers in Imo state.",‘Yan bindiga sun kashe jami’in hukumar NDLEA a harin da suka kai ofishin hukumar dake jihar Ebonyi ranar Talata.,Gunmen killed an officer of the NDLEA in an attack on the agency's office in Ebonyi state on Tuesday.,0.5
hau_train_00824,Mutum da ya rasa ransa a taron jami’iyyar APC da aka yi a karamar hukumar Kazaure jihar Jigawa ranar Talata.,A person who lost his life at the APC meeting held in Kazaure Local Government of Jigawa State on Tuesday.,‘Yan bindiga sun kashe mutum uku a garin Bali dake karamar hukumar Bali a jihar Taraba.,Bandits killed three people in Bali town in Bali local government in Taraba state.,0.25
hau_train_00825,"Ahmed Baba wanda magidanci ne mai ‘ya’ya 19, ya ce inda ya fi daɗi a sassan jikin mutum shi ne maƙogaro.","Ahmed Baba, who is a householder with 19 children, said that the most pleasant part of the human body is the throat.","Zuwa yanzu samfurin Delta ce ta fi yaduwa a Najeriya inda a ranar 20 ga Disambar 2021 mutum 2,237 suke ɗauke da ita.","So far, Delta is the most popular model in Nigeria where on December 20, 2021, 2,237 people are carrying it.",0.0
hau_train_00826,"Ƙauyen Randa wanda ke cikin Mazaɓar Matumji a Ƙaramar Hukumar Maru a Jihar Zamfara, ya na ƙarƙashin Masarautar Ɗansadau.","Randa village which is in Matumji Constituency in Maru Local Government in Zamfara State, is under the Kingdom of Dansadau.","‘Yan Sanda sun tabbatar da kashe mutumin mai suna Obinwanne Iwu, ɗan asalin ƙauyen Ahiara a Ƙaramar Hukumar Ahiazu Mbaise a Jihar Imo.","The police have confirmed the killing of a man named Obinwanne Iwu, a native of Ahiara village in Ahiazu Mbaise Local Government Area of ​​Imo State.",0.08
hau_train_00827,Yakubu ya ce a zaɓen ranar tilas ma’aikatan INEC su zage damtse sosai a lokacin zaɓen ranar 11 ga Maris.,"Yakubu said that on the day of the election, the INEC staff must be very strict during the election on March 11.","Shugaban INEC Mahmood Yakubu ne ya yi wannan gargaɗin a lokacin da ya ke ganawa da Kwamishinonin Zaɓe na Tarayya, ranar Alhamis a Abuja.","The Chairman of INEC, Mahmood Yakubu, gave this warning when he was meeting with the Federal Electoral Commissioners, on Thursday in Abuja.",0.8
hau_train_00828,Daruruwan magoya baya ne suka raka sanata Uba wajen mika fom ɗin a Abuja ranar Talata.,Hundreds of supporters accompanied Senator Uba to hand over the form in Abuja on Tuesday.,Kwankwaso ya siya fom ɗin ne a ofishin jam’iyyar dake Abuja ranar Talata.,Kwankwaso bought the form at the party office in Abuja on Tuesday.,0.5
hau_train_00829,Akintayo ta raba auren sannan ta bai wa Muibat ikon kula da ƴaƴan natsu.,Akintayo divorced the marriage and gave Muibat custody of the children.,"Akintayo ta bai wa Mujidat ikon kula da ƴaƴan su biyu sannan duk wata Saheed zai rika biyan Mujidat naira 10,000 na kula da su.","Akintayo gave Mujidat the right to take care of their two children and every month Saheed will pay Mujidat 10,000 naira to take care of them.",0.75
hau_train_00830,“Za mu hanzarta aiwatar da aiki da fasahar na’ura da sadarwar zamani domin ƙirƙira da kuma gano sababbin damarmaki a cikin jiharmu.,"""We will speed up the process of working with modern technology and communication to create and discover new opportunities in our state.","Za mu samar da dandazon ƙwararru a fannin fasahar na’ura da sadarwar zamani a jiharmu, inji Malam Umar.","We will create a pool of experts in the field of computer technology and modern communication in our state, said Malam Umar.",0.7
hau_train_00831,"Kakakin Yaɗa Labaran Shugaba Buhari, Garba Shehu ne ya bayyana haka a cikin wata sanarwa da ya fitar.","President Buhari's Broadcasting Spokesman, Garba Shehu stated this in a statement he issued.",Haka Kakakin Yaɗa Labaran Shugaban Ƙasa Femi Adesina ne ya bayyana haka a ranar Alhamis.,This was disclosed by the Presidential Press Officer Femi Adesina on Thursday.,0.39
hau_train_00832,“Na gano cewa Isyaku baya girmama iyayen matarsa  hakan ya sa nake so a raba auren.,"""I found out that Isyaku does not respect his wife's parents, that's why I want to divorce the marriage.",“Ya alkali na gano cewa saurayin Fisayo na sallah a masallacin da nake limanci.,"""O judge, I found out that Fisayo's boyfriend is praying in the mosque where I am a priest.",0.4
hau_train_00833,Ya zuwa lokacin rubuta wannan labari dai Babbar Kotun Tarayya ba ta kai ga damƙa wannan ƙara a hannun kowane mai shari’a ba.,"As of the time of writing this article, the Federal High Court has not handed over this case to any judge.",Kanu na fuskantar tuhuma a gaban Mai Shari’a Binta Nyako ta Babbar Kotun Tarayya da ke Abuja.,Kanu is facing charges before Justice Binta Nyako of the Federal High Court in Abuja.,0.64
hau_train_00834,Kotu ta yanke wa barawon buhun dankalin Hausa zaman gidan yari a Abuja,The court sentenced the thief of a bag of Hausa potatoes to prison in Abuja,Kotu a Abuja ta yanke wa ɓarawon jaka hukuncin zama gidan kaso na tsawon shekaru 4,A court in Abuja sentenced the bag thief to prison for 4 years,0.38
hau_train_00835,RUNDUNAR ATIKU A BENIN: ‘Zan ƙara wa jihohi da ƙananan hukumomi ƙarfin iko’ idan na zama shugaban kasa – Atiku,ATTIKU'S ARMY IN BENIN: 'I will increase the power of states and local governments' if I become president - Atiku,"Rahoton ya ƙara da cewa matsalar abinci za ta fuskanci aƙalla jihohi 21 na Najeriya tare da yankin Gundumar FCT Abuja, mai ƙananan hukumomi shida.","The report added that food crisis will affect at least 21 states of Nigeria including the FCT Abuja District, which has six local governments.",0.0
hau_train_00836,Hukumar tara Haraji ta Jihar Kaduna ta garkame wasu bankuna 4 saboda kin biyan tulin harajin naira miliyan N300.5,The Kaduna State Tax Collector has arrested 4 banks for refusing to pay N300.5 million in taxes.,“Kin biyan bashin harajin da gwamnati ke bin wadannan bankuna ne ya sa hukumar KADIRS ta rufe su.,"""The refusal to pay the tax owed by the government to these banks has caused the KADIRS board to close them down.",1.0
hau_train_00837,"PREMIUM TIMES Hausa ta buga labarin ganawar Tinubu da Sanatocin APC, inda ya nemi su taimaka masa ya cika burin shugabancin Najeriya.","PREMIUM TIMES Hausa published the story of Tinubu's meeting with APC senators, where he asked them to help him fulfill his dream of being the president of Nigeria.","ZAƁEN 2023: Tinubu ya gana da Sanatocin APC, ya nemi su taimaka masa ya cika burin shugabancin Najeriya","2023 ELECTIONS: Tinubu meets with APC senators, asks them to help him fulfill his dream of becoming Nigeria's president",0.5
hau_train_00838,“Daga nan wadanda suka yi garkuwa da Sadiya suka kira mahaifin ta inda suka bukaci ya biya Naira miliyan 5 kudin fansa.,"""Then those who kidnapped Sadiya called her father and demanded that he pay 5 million naira as ransom.",Sai dai kuma bayan tattaunawa da aka yi da su mahaifin Sadiya ya biya naira miliyan ɗaya.,"However, after a discussion with them, Sadiya's father paid one million naira.",0.61
hau_train_00839,"A cikin wata sanarwa, Gwamnatin Tarayya ta ce ta na sane da ƙalubalen tsaro a ƙasar nan, kuma ta na bakin ƙoƙarin ta.","In a statement, the Federal Government said that it is aware of the security challenges in this country, and it is ready to do its best.",Ƙididdigar Hukumar Kula da Jami’o’i ta Ƙasa (NUC) ta ce akwai jami’o’i mallakar gwamnatin tarayya guda 45 a ƙasar nan.,"According to the National Universities Commission (NUC), there are 45 federally owned universities in the country.",0.21
hau_train_00840,Maza sun koka kan yadda kasuwancin ‘Maniyyi’ ba ya kawo kudi masu daraja a Abuja,Men have complained about how the 'Maniyyi' business is not bringing in valuable money in Abuja,Wasu maza a babban birnin tarayya Abuja sun koka da yadda ba a samun kudi da yawa a harkan sitar da maniyi a Najeriya.,"Some men in the federal capital, Abuja, have complained that there is not much money in the sale of sperm in Nigeria.",0.67
hau_train_00841,Tuni dai Majalisar  Dattawa ta ce a binciki ayyukan da aka ce an yi da kuɗin.,The Senate has already asked to investigate the activities that were said to have been done with the money.,"An bi Saraki da sharri a lokacin, ta yadda duk matsalar da ta faru sai a ce don Saraki na Shuagaban Majalisar Dattawa ne.","Saraki was treated badly at that time, so that all the problems that happened had to be said to be because of Saraki, the President of the Senate.",0.4
hau_train_00842,Lambobin waya miliyan 70 ne ba su da rajistar banki (BVN) a Najeriya – Shugaban eTranzact,70 million phone numbers do not have bank registration (BVN) in Nigeria - CEO of eTranzact,"An nuna damuwar cewa aƙalla layukan waya miliyan 70 ne ba a haɗa su da lambar ajiyar banki ba, wato BVN.","Concerns have been raised that at least 70 million phone lines are not linked to a bank account number, that is BVN.",1.0
hau_train_00843,Sanata Orji Uzor Kalu ya taɓa yin kira a yi bincike kan maƙudan kuɗaɗen da gwamnati ke asara saboda masu harƙallar zinari.,Senator Orji Uzor Kalu once called for an investigation into the amount of money the government is losing due to gold miners.,Gungun ‘yan jarida masu yaƙi Da ɓarayin kuɗaɗen gwamnati a duniya ne su ka bankaɗo wannan ƙazamar harƙallar da ake kira ‘Pandora Papers’.,It is the group of journalists who fight against the thieves of government funds in the world to expose this scandal called 'Pandora Papers'.,0.38
hau_train_00844,"Ta kuma umarci Lawal ya rika ba Muhibbat naira 15,000 duk wata don ciyar da su da kula da su.","She also ordered Lawal to give Muhibbat 15,000 naira every month to feed them and take care of them.","Akintayo ta bai wa Mujidat ikon kula da ƴaƴan su biyu sannan duk wata Saheed zai rika biyan Mujidat naira 10,000 na kula da su.","Akintayo gave Mujidat the right to take care of their two children and every month Saheed will pay Mujidat 10,000 naira to take care of them.",0.6
hau_train_00845,Tuni dai har an aika da wannan gargaɗi ga Hukumar Kula da Gidajen Kurkuku ta Ƙasa (NCS).,This warning has already been sent to the National Prison Service Commission (NCS).,Sai dai kuma ya ce Hukumar Kula da Gidajen Kurkuku ta Ƙasa ta kafa kwamitin binciken lamarin.,"However, he said that the National Board of Prisons has established a committee to investigate the matter.",0.83
hau_train_00846,Mutane da dama a kauyen sun ji rauni a jikinsu a dalilin harin.,Many people in the village were injured as a result of the attack.,Mutanen sun ce a dalilin harin mutane da dama sun ji rauni a jikkunan su.,"The people said that as a result of the attack, many people were injured in their bodies.",0.79
hau_train_00847,Haka nan kuma INEC ta bada umarnin a ci gaba da tattara sakamakon zaɓe a lokacin da Baturen Zaɓe na Jihar Adamawa ya kimtsa sosai.,"In addition, INEC ordered to continue collecting the results of the election when the electoral roll of Adamawa State is very important.","Mele Lamiɗo wanda shi ne Baturen Zaɓe, ba ya cikin ɗakin tattara sakamakon zaɓen a lokacin da aka yi sanarwar.","Mele Lamido, who is the Electoral Officer, was not in the election results collection room when the announcement was made.",0.61
hau_train_00848,"Wannan gargadi na kunshe ne a wata sabarwa wanda Kwamishinan Tsaron Jihar, Samuel Aruwan ya fidda ranar Asabar.","This warning was contained in a statement issued by the State Security Commissioner, Samuel Aruwan on Saturday.",Hakan na kunshe ne a wata sako da ya aika wa Vanguard ranar Asabar.,This was contained in a message he sent to Vanguard on Saturday.,0.3
hau_train_00849,Buhari yayi alhinin kisan matafiya 23 da ‘yan bindiga suka yi a Sokoto,Buhari mourned the killing of 23 travelers by bandits in Sokoto,Shugaban ƙasa Buhari ya yi alhinin kisan matafiya da ‘yan bindigan suka yi a jihar.,President Buhari mourned the killing of travelers by bandits in the state.,0.88
hau_train_00850,SHARI’AR ZAƁEN 2023: Atiku ya janye ƙarar neman kotu ta tilasta INEC ta  bada damar binciken kayan zaɓe,2023 ELECTIONS CASE: Atiku withdraws court case to compel INEC to allow inspection of election materials,SHARI’AR ZAƁEN 2023: Kotu ta bai wa Atiku da Obi izinin duba na’urorin aikin zaɓen INEC,2023 ELECTION CASE: Court allows Atiku and Obi to inspect INEC election machines,0.83
hau_train_00851,Haka kuma Hydropower Investments Limited zai mallaki hannayen jari miliyan 10 a cikin kamfanin Sunrise Power & Transmission (Nigeria) Co. Limited.,Hydropower Investments Limited will also own 10 million shares in Sunrise Power & Transmission (Nigeria) Co. Limited.,"Waɗanda ke da hannayen jari a cikin kamfanin na Hydropower Investments & Transmission Co. Limited, akwai Abubakar Atiku Dasuƙi, mai hannayen jari 17,000.","Those who have shares in Hydropower Investments & Transmission Co. Limited, there is Abubakar Atiku Dasuqi, who has 17,000 shares.",0.69
hau_train_00852,Bayan haka PDP ce ta cinye kujerun kansiloli 9 APC mai mulki ta yi nasara a kujera ɗaya tal.,"After that, the PDP won 9 councilor seats while the ruling APC won one seat.",Haka kuma PDP ce ta yi nasara a zaɓen kujerun kansiloli da aka yi.,"Also, PDP won the election of councilor seats.",0.58
hau_train_00853,Sai dai kuma mataimakin shugaban kasa Yemi Osinbajo wanda ya zo na uku a zaɓen bai aika da sakon taya murnar ga Tinubu.,"However, Vice President Yemi Osinbajo who came third in the election did not send a congratulatory message to Tinubu.",A karshe dai shine ya zo ma uku a zaɓen inda Amaechi ya zo na biyu Ahmed Lawan ya zo na hudu.,"In the end, he came third in the election where Amaechi came second and Ahmed Lawan came fourth.",0.5
hau_train_00854,PREMIUM TIMES ta bada labarin NDLEA sun gurfanar da Abba Kyari a kotun Abuja.,PREMIUM TIMES reported that the NDLEA prosecuted Abba Kyari in the Abuja court.,"Premium Times Hausa ta bada labarin yadda Mahara suka yi garkuwa da Dagacin Banye, yankin Charanci tun a tsakiyar watan Oktoba.","Premium Times Hausa told the story of how the raiders kidnapped Dagacin Banye, Charanci area since the middle of October.",0.25
hau_train_00855,"“Cikin 2018 kuwa an tabbatar da tafiyar likitoci 856, sai kuma cikin 2019 har likitoci 1,347 su ka tafi Ingila yin aiki a can.","""In 2018, the departure of 856 doctors was confirmed, and in 2019, 1,347 doctors went to England to work there.","An tabbatar da cewa akwai ƙwararrun likitoci ‘yan a Ingila za su kai 9,976.","It has been confirmed that there are 9,976 qualified doctors in England.",0.5
hau_train_00856,Gwamnatin Jihar dai ta fitar sanarwar ta’aziyya da jajentawa ga iyalan fararen hular da yaƙin ya ritsa da rayuwar su.,The state government has issued a statement of condolence and condolence to the families of the civilians whose lives were lost in the war.,Shugaban na NGF ya nuna tsantsar jimami da ta’aziyya ga iyalan waɗanda harin ya ritsa da su da kuma Gwamnatin Jihar Kaduna.,The president of the NGF expressed his sincere condolences and condolences to the families of the victims of the attack and to the Kaduna State Government.,0.42
hau_train_00857,"Kotun Kano ta ki bada belin Sheikh Abduljabbar, za a ci gaba da Shari’a a Oktoba","The Kano court refused to grant bail to Sheikh Abduljabbar, the trial will continue in October",Babbar kotun shari’ar musulunci ta Jihar Kano ta ki bayar da belin Sheikh Abduljababr Nasir Kabara.,The High Islamic Court of Kano State refused to grant bail to Sheikh Abduljababr Nasir Kabara.,0.81
hau_train_00858,"Bala na cikin ‘yan takara, amma ya samu ƙuri’u 20 kacal.","Bala was among the candidates, but he got only 20 votes.",Shi dai Bala ya samu ƙuri’u 20 ne kacal a zaɓen fidda gwani na shugaban ƙasa a PDP.,Bala only got 20 votes in the PDP presidential primaries.,1.0
hau_train_00859,Sai dai makusancin ya nuna cewa lamarin wata ƙullalliya ce kawai aka shirya don a tatsi kuɗaɗe a hannun kakakin.,"However, the source indicated that the incident was just a plot arranged to steal money from the speaker.","“Don haka masu ƙoƙarin ɓata mana suna har su na cewa mun karɓi maƙudan kuɗaɗe a hannun Hushpuppi, za su ji kunya.","""Therefore, those who try to discredit us, including those who say that we received a lot of money from Hushpuppi, will be ashamed.",0.25
hau_train_00860,Ministan Shari’a Abubakar Malami ya ce ya janye daga takarar gwamnan Kebbi.,Minister of Justice Abubakar Malami said he has withdrawn from the Kebbi governorship race.,Cikin wadanda za su ajiye muƙamansu akwai ministan Shari’a Abubakar Malami wanda yake takarar gwamnan jihar Kebbi.,Among those who will leave their positions is the minister of Sharia Abubakar Malami who is running for the governorship of Kebbi state.,0.67
hau_train_00861,"Adamu ya yi bayanin a lokacin da ya ke zantawa da manema labarai a Abuja, a ranar Asabar.","Adamu made the disclosure while talking to journalists in Abuja, on Saturday.",Kakakin rundunar yansandan jihar Ramhan Nansel ya sanar da haka ranar Lahadi a garin Lafia a lokacin da yake zantawa da manema labarai.,"The spokesperson of the state police, Ramhan Nansel, announced this on Sunday in Lafia town while talking to the media.",0.5
hau_train_00862,Makonni biyu da su ka gabata ne dai Hukumar Zaɓe ta Ƙasa (INEC) ta fitar da jadawalin ranakun rajistar masu zaɓe,"Two weeks ago, the National Electoral Commission (INEC) released the schedule of voter registration dates.",Hukumar Zaɓe ta Ƙasa (INEC) ta bayyana ranaku da abubuwan da za a yi dangane da rajistar masu jefa ƙuri’a da ake gudanarwa a yanzu.,The National Electoral Commission (INEC) has announced the dates and activities to be done in relation to the voter registration that is currently underway.,0.7
hau_train_00863,Ƴan sanda sun kama wasu masu gadi biyu da suka ci zarafin dan sanda a Abuja.,The police have arrested two security guards who assaulted a police officer in Abuja.,JIHAR NASARAWA: Ƴan sanda sun damke  Ɗan’Asabe da ya ci zarafin tsohuwa mai shekaru 80 a Lokonga,NASARAW STATE: Police arrested Dan'Asabe who assaulted an 80-year-old woman in Lokonga,0.25
hau_train_00864,MATSALAR TSARO: Buhari ya kira Majalisar Tsaron Ƙasa zuwa taron gaggawa,SECURITY PROBLEM: Buhari called the National Security Council to an emergency meeting,Shugaba Muhammadu Buhari ya kira Majalisar Tsaron Ƙasa taron gaggawa domin tattauna batutuwan da su ka shafi tsaron ƙasa.,President Muhammadu Buhari has called an emergency meeting of the National Security Council to discuss issues related to national security.,0.83
hau_train_00865,‘Yan sanda sun kama matar da ta cina wa budurwar mijinta wuta ta rasu,The police arrested the woman who set her husband's girlfriend on fire and she died,‘Yan sandan jihar Ogun sun kama matar aure Kehinde Abdulwasiu mai shekara 32 da laifin cina wa budurwar mijinta  Tosin Olugbade mai shekara 23 wuta.,"The Ogun state police have arrested a 32-year-old wife, Kehinde Abdulwasiu, for setting fire to her husband's 23-year-old girlfriend, Tosin Olugbade.",1.0
hau_train_00866,Cikin makon jiya ne Shugaba Buhari ce masu hannu wajen shigo da gurɓataccen mai za su girbi abin da su ka shuka.,Last week President Buhari said those involved in the importation of contaminated oil will reap what they have sown.,"Shugaba Buhari dai shi ne Ministan Fetur, kuma a ƙarƙashin Ma’aikatar sa ce aka shigo da wannan gurɓataccen fetur ɗin, wanda za a yi bincike.","President Buhari is the Minister of Petroleum, and it is under his Ministry that this contaminated fuel was imported, which will be investigated.",0.75
hau_train_00867,Za a ci gaba da shari’a ranar 28 ga Afrilu.,The trial will continue on April 28.,Za a ci gaba da shari’a  ranar 20 ga Mayu.,The trial will continue on May 20.,0.58
hau_train_00868,PREMIUM TIMES Hausa ta bada labarin yadda Abdul’aziz Yari ya taya Akanta Janar Jidar naira biliyan 84.,PREMIUM TIMES Hausa told the story of how Abdul'aziz Yari gave the Accountant General Jidar 84 billion naira.,"Majiya ta ce Yari ya danne kashi ɗaya na kuɗaɗen, sai ya bai wa Akanta Janar Naira biliyan 22.",The source said that Yari withheld part of the money and gave 22 billion Naira to the Accountant General.,0.79
hau_train_00869,Inda aka samu hatsaniya da cikas ɓa su kai ko kashi 1 bisa 100 na yawan rumfunan zaɓen ƙasar ba .”,"Where there were conflicts and obstacles, they did not even reach 1 percent of the number of polling booths in the country.""",Bisa ga ƙididdigar da aka yi an samu raguwar akalla kashi 80 cikin 100 akan waɗanda aka kashe a makon jiya a kasar.,"According to the estimates, there has been a reduction of at least 80 percent on those who were killed last week in the country.",0.21
hau_train_00870,Jami’in yaɗa labarai na marigayin mai suna Olawale Adekoya ne ya fitar da sanarwar rasuwar a madadin iyalan sa.,The media officer of the late Olawale Adekoya issued the death notice on behalf of his family.,"Daraktan Yaɗa Labarai na riƙo na Hedikwatar Tsaro, Burgediya Janar Tukur Gusau ne ya sanya wa sanarwar hannu a Abuja.","The statement was signed by the Acting Director of Information at the Security Headquarters, Brigadier General Tukur Gusau in Abuja.",0.33
hau_train_00871,"Kotu ta bada belin mutumin da ya lakaɗawa ɗan sanda duka kan naira 150,000","The court granted bail to the man who beat up the police officer for 150,000 naira",Kotu ta bada belin mutumin da aka kama da tulin kwayoyin tramadol akan naira miliyan 50,The court granted bail to the man who was arrested with a pile of tramadol pills for 50 million naira,0.5
hau_train_00872,"Sakamakon Jihar Gombe ya tabbatar da Atiku ya lashe dukkan ƙananan hukumomin Gombe, ya nunka Tinubu samun ƙuri’un jihar.","The result of Gombe State confirmed that Atiku won all the local governments of Gombe, and pointed to Tinubu getting the votes of the state.","Ɗan takarar shugabancin ƙasa a PDP, Atiku Abubakar ya lashe dukkan ƙananan hukumomin Jihar Gombe 11.","The presidential candidate of PDP, Atiku Abubakar won all 11 local governments of Gombe State.",0.8
hau_train_00873,Bayan haka Ibrahim ya ce hukumar ta tara sama da Naira biliyan 92.32 a shekarar 2022 inda a shekarar 2021 ta tara naira biliyan 81.32,"After that, Ibrahim said that the agency collected more than 92.32 billion naira in 2022 and in 2021 it collected 81.32 billion naira.","“Hukumar ta saurari kararraki 913,197 a shekarar 2021 inda a ciki ta saurari kararrakin cin zarafin mata da yara kanana 158,517.","""The commission heard 913,197 cases in 2021, in which it heard 158,517 cases of violence against women and children.",0.0
hau_train_00874,"Gbajabiamila ya yi wa Buhari wannan raddin a cikin wata sanarwar da ya fitar wadda Kakakin Yaɗa Labaran sa, Lanre  Lasisi ya sa wa hannu.","Gbajabiamila made this reply to Buhari in a statement he released which was signed by his Broadcasting Spokesperson, Lanre Lasisi.","Kakakin Yaɗa Labaran INEC, Festus Okoye ne ya fitar da sanarwar kai harin a ranar Juma’a.","The INEC Media Spokesperson, Festus Okoye released the announcement of the attack on Friday.",0.0
hau_train_00875,"A jihohi kamar Kaduna, Legas, Oyo, Enugu, Babban birnin tarayya, Abuja da wasu birane, har zuwa cikin daren Laraba babu wutan lantarki a faɗin biranen.","In states like Kaduna, Lagos, Oyo, Enugu, the Federal Capital, Abuja and other cities, until Wednesday night there was no electricity in the entire city.","Dingyaɗi ya ce za a yi amfani da kuɗaɗen a dukkan sassan ‘yan sanda a faɗin jihohi 36 da Abuja, Babban Birnin Tarayya.","Dingyadi said the funds will be used in all police departments across the 36 states and Abuja, the Federal Capital.",0.19
hau_train_00876,Ya ce dakacen kauyen Lande Malam Jauro  Boka ya kawo karar abinda Muhammad yayi ofishin ‘yan sanda dake Gombi.,He said that Mr. Jauro Boka of Lande village brought a complaint about what Muhammad did to the police station in Gombi.,Wani magidanci mai suna Rabi’u Muhammad ya kawo karar bacewar jaririn sa a asibitin Muhammaed Abdullahi Wase dake Nasarawa jihar Kano ofishin yan sanda.,"A householder named Rabi'u Muhammad filed a case of missing his baby at the Muhammad Abdullahi Wase Hospital in Nasarawa State, Kano Police Station.",0.0
hau_train_00877,“A ranar Litini maharan sun kashe mutum uku a kauyen Maituri da ke karkashin gundumar Gusami Hayi.,"""On Monday, the attackers killed three people in Maituri village under Gusami Hayi district.",Mazaunin ya ce a ranar Lahadin maharan sun kai hari kauyen Tungar Danjima da Kiri Fada inda a kauyen suka kashe mutum hudu.,The resident said that on Sunday the attackers attacked Tungar Danjima and Kiri Fada villages where they killed four people.,0.5
hau_train_00878,To lamarin ya haifar da ruɗani da hargitsi har sai da gwamnatin Ondo ta ƙaƙaba dokar hana fita a garin.,The incident caused confusion and chaos until the Ondo government imposed a curfew in the town.,Gwamnatin Jihar Filato ta ƙaƙaba dokar hana fita awa 24 a baki ɗayan Ƙaramar Hukumar Jos ta Arewa.,The Plateau State Government has imposed a 24-hour curfew in Jos North Local Government Area.,0.17
hau_train_00879,A dalilin haka alkalin kotun Mrs S.M.,"For this reason, the judge Mrs. S.M.",A dalilin haka alkalin kotun Mrs Imoleayo Akinrodoye ta warware kullin auren.,"As a result, the judge, Mrs Imoleayo Akinrodoye, dissolved the marriage.",0.2
hau_train_00880,Ya ce za a ci gaba da shari’a  ranar daya ga Fabrairu 2023.,"He said that the trial will continue on February 1, 2023.",Ya ce za a ci gaba da shari’a ranar 19 ga Oktoba.,He said that the trial will continue on October 19.,0.44
hau_train_00881,Ya bayyana cewa an tsara kasafin bisa kintacen cewa Gwamantin Tarayya za ta samu kuɗin shiga har naira tiriliyan 16.87 cikin 2023.,He stated that the budget is based on the estimate that the Federal Government will have an income of up to 16.87 trillion naira in 2023.,"Saboda babu kuɗin shi ya sa gwamantin tarayya ta taƙarƙara za ta gina daga Kano zuwa Ibadan da kudin ta, kafin a samu bashin.”","Because there is no money, the federal government is trying to build from Kano to Ibadan with its own money, before the debt is paid.""",0.4
