PairID,Text1,Text1 Translation,Text2,Text2 Translation,Score
TEL-train-00528,"""ఈ మధ్యనే జరిగిన ప్రెస్ మీట్ లో మాట్లాడుతూ ఈ చిత్రాన్ని 10 భారతీయ భాషల్లో విడుదల చేయనున్నామని చెప్పుకొచ్చారు దర్శక నిర్మాతలు.""","""Speaking in the recent press meet, the director-producers said that this film will be released in 10 Indian languages.""","""సినిమాలో హైఇంపాక్ట్ క్రియేట్ చేయనున్న ఈ సన్నివేశాల కోసం హైదరాబాద్లో భారీ సెట్ నిర్మించారు.""","""A huge set has been constructed in Hyderabad for these scenes which will create high impact in the film.""",0.51
TEL-train-00529,"""ఎంపిక చేసిన మోడల్స్పై ధరలను రెండు శాతం మేర పెంచినట్టు ఆ సంస్థ సోమవారం రెగ్యూలేటరీ సంస్థలకు సమాచారం ఇచ్చింది.""","""The company informed the regulatory bodies on Monday that it has hiked prices by two per cent on select models.""","""హైదరాబాద్ : టాటా మోటార్స్ కొత్తగా విడుదల చేసిన టియాగో కార్లను వందకుపైగా పంపిణీ చేసిన సందర్భంగా గ్రాండ్ డెలివరీ వేడుక నిర్వహించింది.""","""Hyderabad: Tata Motors organized a grand delivery ceremony to mark the delivery of over 100 newly launched Tiago cars.""",0.51
TEL-train-00530,"""ఈఘటనలో నలుగురు చనిపోగా, పది మంది గల్లంతయ్యారు.""","""Four killed and ten missing in the incident.""","""కాపువాస్ నదిలో 53 మంది ప్రయాణికులతో వెళుతున్న స్పీడ్బోట్ చెక్కమొద్దును ఢీకొని మునిగిపోయింది.""","""Speedboat carrying 53 passengers sinks after hitting log in Capuas River.""",0.51
TEL-train-00531,"""ఆన్లైన్లో నిమిషాల్లో ఖాళీ .. గుప్పెట్లోమాత్రం వేలటన్నుల ఇసుక : దేవినేని ఉమ""","""Online Vacancy in Minutes..Thousands of Tons of Sand in Guppetlomatram: Devineni Uma""","""ఆంధ్రప్రదేశ్ ప్రభుత్వంపై టీడీపీ నేత, మాజీ మంత్రి దేవినేని ఉమా మహేశ్వరరావు ఆరోపించారు.""","""TDP leader and former minister Devine Uma Maheswara Rao has accused the Andhra Pradesh government.""",0.51
TEL-train-00532,"""దీంతో ప్రేక్షకులకు ఓటీటీలు, ఏటీటీలపై ఇంట్రస్ట్ ఏ మాత్రం ఉందో మనం అర్థం చేసుకోవచ్చు.""","""Thus we can understand the audience's interest in OTTs and ATTs.""","""ఈ సందర్భంగా నందు మాట్లాడుతూ “తమిళ్లో సూపర్డూపర్ హిట్ అయిన ఈ చిత్రాన్ని తెలుగు ప్రేక్షకులకు అందిస్తున్నారు సురేష్ కొండేటి.""","""On this occasion, Nandu said, ""Suresh Kondeti is presenting this superduper hit film in Tamil to the Telugu audience.",0.5
TEL-train-00533,"""గల్లంతైన మరో నలుగురి కోసం అన్వేషిస్తున్నారు.""","""Search for four more missing.""","""పోలీసుస్టేషన్కు ఇరువైపులా సీసీ కెమెరాలు ఉన్నప్పటికీ పాఠశాలలో చోరీ చర్చనీయాంశంగా మారింది.""","""Even though there are CCTV cameras on both sides of the police station, school theft has become a topic of discussion.""",0.5
TEL-train-00534,"""ఓపెనర్ మెకొల్లమ్ ఆరు ఫోర్లు, రెండు సిక్సర్లతో (43), స్టార్ ఆటగాడు డివిలియర్స్ ఐదు సిక్స ర్లు, ఒక ఫోర్తో 23 బంతుల్లోనే 44 పరుగులు చేశారు.""","""Opener McCollum hit six fours and two sixes (43), star player de Villiers scored 44 runs in just 23 balls with five sixes and one four.""","""ఆసీస్ క్రికెట్ జట్టు ఓపెనర్ డేవిడ్ వార్నర్ గ్రౌండులో ఎంత దూకుడుగా ఉంటాడో సోషల్ మీడియాలోనూ అంతే యాక్టివ్గా ఉంటాడు.""","""Aussie cricket team opener David Warner is as aggressive on the field as he is active on social media.""",0.5
TEL-train-00535,"""2010లో ఈ సినిమా విడుదలైంది.""","""This movie was released in 2010.""","""ఈ క్రమంలోనే ఆయన దర్శకత్వంలో రూపొందే అల్లు అర్జున్ సినిమాలో జలకాలుష్యం నేపథ్యంలో కొరటాల తీయాలని నిర్ణయించుకున్నట్టు తెలిసింది.""","""In this order, it is known that Allu Arjun's film, which is being made under his direction, has decided to take water pollution in the background.""",0.5
TEL-train-00536,"""సోమవారం ఉదయం మొహాలీలో సెక్టార్ 71 ఇంట్లో ఈ దారుణమైన ఘటన జరిగింది.""","""The horrific incident took place at a house in Sector 71 in Mohali on Monday morning.""","""ఈ ఏడాది మార్చిలో జరిగిన ఢిల్లీ షూటింగ్ ప్రపంచకప్లో కనీస అర్హత స్కోరు (ఎంక్యూఎస్) విభాగంలో నమన్వీర్సింగ్ నాలుగోస్థానంలో నిలిచాడు.""","""Namanveersingh stood fourth in the Minimum Qualifying Score (MQS) category at the Delhi Shooting World Cup held in March this year.""",0.5
TEL-train-00537,"""చిరంజీవి సినిమాలోని ఒక పాటలో చరణ్ కనిపించనున్నాడనేది ఆ వార్త సారాంశం.""","""The gist of the news is that Charan will appear in a song from Chiranjeevi's film.""","""ఖైదీ నెంబర్ 150 సినిమా షూటింగ్ చివరిదశకు చేరుకుంది.""","""Prisoner No. 150 film shooting nears final stage.""",0.5
TEL-train-00538,"""ఇక సినిమా షూటింగ్స్లో పాల్గొనడానికి సిద్ధమవుతోంది.""","""Getting ready to participate in another movie shooting.""","""తన అభిమానులను ఉద్దేశిస్తూ రష్మిక మందన్నా ఓ వీడియోను పోస్ట్ చేశారు.""","""Rashmika Mandanna posted a video addressing her fans.""",0.5
TEL-train-00539,"""ఇంకో ఆసక్తికరమైన విషయం ఏంటంటే ఈ సినిమా రీమెక్ లో బాలీవుడ్ బిగ్ బీ అమితాబ్, అందాల తార రేఖ నటించానున్నారని బోగోట్టా.""","""Another interesting thing is that Bollywood's Big B Amitabh and beauty star Rekha will star in the remake of this movie,"" Bogota said.","""ఈ సినిమాకి చిరంతన్ బట్ సంగీతం అందిస్తున్నారు.""","""Chirantan Butt is composing music for this movie.""",0.5
TEL-train-00540,"""సభలో వివిధ అంశాలపై విపక్ష సభ్యులు ఆందోళనలు చేస్తున్నారు.""","""The opposition members are raising concerns on various issues in the House.""","""ఎంపీల నినాదాలతో సభలో గందరగోళం నెలకొంది.""","""There was chaos in the House with MPs' slogans.""",0.5
TEL-train-00541,"""అనంతరం పోలీసులు కేసు నమోదు చేసుకొని, దర్యాప్తు చేస్తున్నారు.""","""The police have since registered a case and are investigating.""","""గమనించిన లేక్ పోలీసులు ప్రేమజంటను రక్షించారు.""","""Watching Lake Police Rescue Couple.""",0.5
TEL-train-00542,"""ఈ ఫొటోను ట్వీట్ చేసిన వర్మ. . వారిద్దరూ తనకు తెలియదని, వారు ఎందుకు సంబరాలు చేసుకుంటున్నారో కూడా తెలియదని చెప్పాడు.""","""Verma, who tweeted this photo... said that he did not know both of them and did not know why they were celebrating.""","""దాంతో ఈ రూమర్ పై నటి వరలక్ష్మి కాస్తా ఘాటుగానే స్పందించింది.""","""Actress Varalakshmi Kasta reacted strongly to this rumour.""",0.5
TEL-train-00543,"""ఈ సందర్భంగా ఆయనకు పుట్టినరోజు శుభాకాంక్షలు.""","""Happy birthday to him on this occasion.""","""ఈ చిత్రం కోసం హాలీవుడ్, బాలీవుడ్కు చెందిన ప్రముఖ సాంకేతిక నిపుణులు పనిచేస్తున్నారు.""","""Eminent technicians from Hollywood and Bollywood are working for this film.""",0.5
TEL-train-00544,"""వినేశ్తోపాటు వ్యక్తిగత కోచ్ వోలెర్ అకోస్, ఫిజియోథెరపిస్ట్ పూర్ణిమ రామన్ కూడా విదేశాలకు వెళ్ళేందుకు ప్రభుత్వం రూ.""","""The government has paid Rs.","""అంతర్జాతీయ స్థాయిలో రాణించి రాష్ట్రానికి పేరు తెచ్చే క్రీడాకారులను ప్రభుత్వం ప్రోత్సహిస్తుందని ప్రకటించారు.""","""The government announced that the sportspersons who excel at the international level and bring fame to the state will be encouraged.""",0.5
TEL-train-00545,"""మరోవైపు ఈ సినిమాకు అమెరికా సహా అన్ని చోట్ల బెనిఫిట్ షోలను చిత్ర యూనిట్ ప్లాన్ చేస్తోంది.""","""On the other hand, the film unit is planning benefit shows for this film everywhere, including America.""",""". దానికి సాక్ష్యమే ఈ వీడియో అని ట్విట్టర్ లో స్పందించారు.""",""". This video is proof of that,"" he responded on Twitter.",0.5
TEL-train-00546,"""ఈ క్రమంలో కొడుకుపై తీవ్ర ఆవేశంగా ఉన్న కానిస్టేబుల్ అర్వింద్ యాదవ్ తన తుపాకీతో కుమారుడు వికాస్ యాదవ్ ను కాల్చేశాడు.""","""Constable Arvind Yadav, who was furious with his son, shot his son Vikas Yadav with his gun.""","""మూడు నెలల క్రితం జరిగిన ఈ గొడవల గురించి చుట్టుపక్కల వారు సర్దిచెప్పి గొడవ సద్దుమణిగింది.""","""Three months ago, the people in the neighborhood made up with each other and the fight ended.""",0.5
TEL-train-00547,"""విజయకుమార్కు నాలుగు, ప్రసిధ్కు మూడు వికెట్లు దక్కాయి.""","""Vijayakumar got four wickets and Prasidh got three wickets.""","""సిఎస్కె బౌలర్లలో షార్ధూల్ టాకూర్ మూడు వికెట్లు పడగొట్టగా దీపక్ చాహర్ ఒక వికెట్ తీశాడు.""","""Among the CSK bowlers, Shardul Thakur took three wickets while Deepak Chahar took one wicket.""",0.5
TEL-train-00548,"""మూడు రోజుల క్రితం చంద్రుడి ఉపరితలంపై వెలుతురు పెరిగిందని ఆయన చెప్పారు.""","""He said that three days ago the light on the surface of the moon increased.""","""గత నెలతో పోలిస్తే దక్షిణ ధ్రువ ప్రాంతంలో నీడ తగ్గిందని ఆయన వివరించారు.""","""Compared to last month, the shadow in the South Pole has decreased,"" he explained.",0.5
TEL-train-00549,"""హత్రాస్ ఘటన మరువక ముందే మరో దళిత యువతి పై సామూహిక అత్యాచారం జరిగింది.""","""Before the Hathras incident was forgotten, another Dalit girl was gang-raped.""","""దీనికి సంబంధించిన వివరాలిలా ఉన్నాయి.""","""There are details about it.""",0.5
TEL-train-00550,"""ఈ విషయం పై నిర్మాత తమ్మారెడ్డి భార్యాత్వజ స్పందిస్తూ. . నటులు నాగబాబు, బాలకృష్ణ చేసిన వ్యాఖ్యలను ఖండిస్తున్నట్లు తెలిపారు.""","""Producer Tammareddy's wife Atwaja responded to this matter. She said that she condemns the comments made by actors Nagababu and Balakrishna.""","""మెగాస్టార్ చిరంజీవి సుజీత్ టాలెంట్ పై నమ్మకముంచి అతనికి ఈ భారీ సినిమా అవకాశం ఇచ్చారు.""","""Megastar Chiranjeevi believed in Sujeeth's talent and gave him this huge film opportunity.""",0.5
TEL-train-00551,"""దాడుల్లో ఐటీ అధికారులతో పాటు స్థానిక పోలీసులు కూడా పాల్గొన్నారు.""","""Local police were also involved in the attacks along with IT officials.""","""దీంతో ఆ ఇంటికి చేరుకున్న పోలీసులు పరిశీలించగా ఇంట్లోని ఒక గది కింద ప్రకాష్ సింగ్ భార్య, కుమార్తె, కుమారుడు అచేతునులుగా ఉండడాన్ని గమనించారు.""","""When the police reached the house and inspected it, they found Prakash Singh's wife, daughter and son unconscious under a room in the house.""",0.5
TEL-train-00552,"""గ్రామంలో నివసించే దేవిదాస్ బుధవారం రాత్రి మద్యం సేవించి ఇంటికి వెళ్లాడు.""","""Devidas, who lives in the village, went home drinking on Wednesday night.""","""ఇంట్లో ఉన్న అతని తమ్ముడు ముత్యం (35)కి ఏదో పని పురమాయించాడు.""","""His younger brother Mutyam (35), who was at home, did something to him.""",0.5
TEL-train-00553,"""ఈ చిత్రాన్ని వైజయంతీ మూవీస్ లాంటి పెద్ద సంస్థ నిర్మిస్తోంది.""","""This movie is being produced by a big company like Vyjayanthi Movies.""","""ఈ సినిమాను ‘గౌతమిపుత్ర శాతకర్ణి’ సినిమా దర్శకుడు క్రిష్ జాగర్లమూడి తెరకెక్కించనున్నారు.""","""This movie will be directed by Krish Jagarlamudi, the director of 'Gautamiputra Satakarni'.""",0.5
TEL-train-00554,"""రీటైల్ రంగంలో 260 మిలియన్ డాలర్లు, లాగిస్టిక్స్లో 200 మిలియన్ డాలర్లు చొప్పున పెట్టుబడులు వచ్చాయి.""","""Investments of 260 million dollars in retail sector and 200 million dollars in logistics.""","""2.71 చొప్పున పెంచి, రూ.""","""Increase at the rate of 2.71 and Rs.""",0.5
TEL-train-00555,"""ఆసియా కప్లోనే గాయపడిన పాండ్యాకి గాయం తిరగబడినట్లు సమాచారం .""","""Injured Pandya in Asia Cup reported to have recovered.""","""దీనితో బంగ్లాదేశ్ తో జరగబోయే టీ ట్వంటీ సిరీస్ కి బుమ్రా దూరం కానున్నాడు.""","""With this, Bumrah will be away from the upcoming T20 series with Bangladesh.""",0.5
TEL-train-00556,"""తమ వ్యాపారాలను విస్తరింపజేయటానకిఇ , మూలధనం వ్యయం కోసం నిధులు సేకరణకు ఐపిఒ మార్కెట్లకు వస్తున్నాయి. . కాగా మొత్తం 16 కంపెనీలు సెబికి సెప్టెంబర్ 2015 నుంచి ఏప్రిల్ 2016 వరకు దరఖాస్తులు చేసుకున్నాయి.""","""To expand their businesses, they are coming to the IPO markets to raise funds for capital expenditure. . While a total of 16 companies have applied to SEBI from September 2015 to April 2016.""","""దుబాయ్, మలేషియా, చైనా, పాకిస్థాన్ నుంచి పోటీ ఉందని తెలిపారు.""","""He said there is competition from Dubai, Malaysia, China and Pakistan.""",0.5
TEL-train-00557,"""ఈ సినిమాలో చిరంజీవి, రామ్ చరణ్ లు నక్సలైట్ల పాత్రల్లో నటిస్తున్నారు.""","""Chiranjeevi and Ram Charan are playing Naxalites in this movie.""","""కావాలనే ఈ సినిమా ప్రమోషన్స్ నుంచి రష్మీ దూరంగా ఉన్నట్లు వార్తలు వినిపిస్తున్నాయి.""","""There are reports that Rashmi is staying away from the promotions of this movie Kavalane.""",0.5
TEL-train-00558,"""ఆగష్టు 23 నాడు వీళ్ళ ఇద్దరు రిజిస్టర్ ఆఫీసు లో పెళ్లి చేసుకోబోతున్నారు.""","""On August 23 these two are going to get married in the register office.""","""పెళ్లి తరువాత అంటే 24వ తేదిన బెంగళూరులో ఇండస్ట్రి పెద్దలును తన తోటి నటీనటులను పిలిచి విందు ఇవ్వబోతుంది అమ్మడు.""","""After the wedding, on the 24th, Amma is going to invite industry bigwigs and her fellow actors for a dinner in Bengaluru.""",0.49
TEL-train-00559,"""ఊహించని విధంగా ట్విస్టులు ఇచ్చి ప్రేక్షకులను థ్రిల్ చేసి సక్సెస్ సాధించేందుకు దర్శకుడు, కథా రచయితలు ప్రయత్నాలు చేస్తున్నారు.""","""Director and story writers are trying to achieve success by giving unexpected twists and thrilling the audience.""","""అయితే టాలీవుడ్ బ్యూటీ అనుష్క నెక్స్ మూవీ విషయంలో మాత్రం ముందునుంచి ట్విస్టులు వస్తూనే ఉన్నాయి.""","""However, in the case of Tollywood beauty Anushka's next movie, there are twists coming from the front.""",0.49
TEL-train-00560,"""అహ్మదాబాద్ : పవన్ సెర్వాత్ (19 పాయింట్లు) రైడింగ్లో దుమ్మురేపడంతో. . ప్రొ కబడ్డీ లీగ్లో బెంగళూరు బుల్స్ మరో విజయాన్ని నమోదు చేసింది.""","""Ahmedabad: With Pawan Serwat (19 points) riding the dust..Bangalore Bulls registered another win in the Pro Kabaddi League.""","""ఏకంగా 22 పాయింట్లతో చెలరేగి జట్టుకు ఘన విజయాన్ని చేకుర్చాడు.""","""He scored a solid 22 points and led the team to a great victory.""",0.49
TEL-train-00561,"""ఈ స్కూటర్ చివరి మైలు డెలివరీ, వాణిజ్య వినియోగానికి, బి2బి వినియోగదారులకు ఇది బాగా ఉపయోగపడుతుందని పేర్కొంది.""","""This scooter is said to be well-suited for last mile delivery, commercial use, and B2B customers.""","""మరోవైపు గురువారం డెరివేటివ్ కౌంటర్కు చివరి రోజు.""","""Thursday, on the other hand, is the last day for the derivative counter.""",0.49
TEL-train-00562,"""మరి కోహ్లీ ఎందుకొచ్చాడు మధ్యలో. . నెటిజన్లు మెమేస్ చేయడంలో ఎంత స్పీడుగా ఉంటారో తెలిసిందేగా.""","""And why did Kohli come in the middle.. Netizens know how fast they are in creating memes.""","""కోహ్లీ, రోహిత్శర్మ దూకుడు మీద ఉండటం,ధోనీ సేనపై ఆశలు కలుగుతున్నా యన్నాడు.""","""Kohli, Rohit Sharma being on the offensive, Dhoni's team is getting hopes up.""",0.49
TEL-train-00563,"""అతడు సోమవారం హబ్సిగూడ వైపు బైక్ వెళ్తుండగా ప్రమాదవశాత్తు సర్వే ఆఫ్ ఇండియా గేట్ వద్ద వెనుక నుంచి వేగంగా వచ్చిన ఆర్టీసీ బస్సు ఢీకొంది.""","""He was riding his bike towards Habsiguda on Monday when he was accidentally hit by a speeding RTC bus from behind at the Survey of India gate.""","""బుధవారం నుంచి నిరంతరాయంగా మద్యం మత్తులో ఊంటూ ఇంటికి కూడా సక్రమంగా రాలేదు.""","""Since Wednesday, he has been continuously drunk and has not even come home properly.""",0.49
TEL-train-00564,"""దీంతో స్పీకర్ సభను మధ్యాహ్నం 3 గంటల వరకు వాయిదా వేశారు.""","""With this the Speaker adjourned the House till 3 pm.""","""మళ్లీ సభ ప్రారంభం కాగానే బిజెపి ఎంఎల్ఎలు పట్టుపట్టడంతో స్పీకర్ వారిని బయటకు పంపించివేశారు.""","""When the House resumed, the BJP MLAs insisted and the Speaker threw them out.""",0.49
TEL-train-00565,"""సూర్యేశ్వర, సోమేశ్వర, అమ్మవార్ల ఉత్సవ మూర్తుల విగ్రహాలను అపహరించుకెళ్లారు.""","""Idols of Suryeshwara, Someshwara and Ammavar were abducted.""","""ఈ విషయం తెలియడంతో ఎస్ఐ దేవాలయాన్ని పరిశీలించారు.""","""After knowing this, the SI temple was inspected.""",0.49
TEL-train-00566,"""6 కిలోమీటర్ల ఎత్తు వద్ద ఉపరితల ద్రోణి కొనసాగుతోందని, రాగల మూడు రోజులో మోస్తరు వర్షాలు కురిసే అవకాశం ఉందని చెప్పింది.""","""It said that a surface trough at an altitude of 6 km is continuing and there is a possibility of moderate rains during the next three days.""","""కోస్తాంధ్రలోని పలు ప్రాంతాల్లో ఉరుములు, మెరుపులతో కూడి వర్షాలు పడుతాయని తెలిపింది.""","""Rains with thunder and lightning will occur in many parts of Kostanhra.""",0.49
TEL-train-00567,"""శనివారం సందర్భంగా జూనియర్ ట్రంప్ను కలుసుకున్న ‘వార్త సిఎండి, మాజీ ఎంపి గిరీష్ సంఘీ, పంకజ్ బన్సల్""","""News CMD, former MP Girish Sanghi, Pankaj Bansal met Jr. Trump on Saturday""","""మేయర్ వెంట డిప్యూటీ కమిషనర్ రమణారెడ్డి,డి ఈ లు రాం ప్రసాద్ రెడ్డి, నరసింహులు స్థానిక నాయకులు మధు తదితరులు పాల్గొన్నారు.""","""Deputy Commissioner Ramana Reddy, DE Ram Prasad Reddy, Narasimhulu local leaders Madhu and others participated along with the mayor.""",0.49
TEL-train-00568,"""అంతటి సీనియర్ హీరో. . ఈ జూనియర్ హీరోకు సోదరుడిగా నటించడం ఆశ్చర్యం కలిగించే విషయమే.""","""Such a senior hero. . It's a surprise to play the brother of this junior hero.""","""తాజాగా సీనియర్ నటుడు కోట శ్రీనివాసరావు మంచు విష్ణుకు మద్ధతు ప్రకటించారు.""","""Senior actor Kota Srinivasa Rao has recently announced his support for Manchu Vishnu.""",0.49
TEL-train-00569,"""ఈ వరల్డ్ కప్ తరువాత అంతర్జాతీయ మ్యాచ్ ల నుంచి వీ డ్కోలు తీసుకోనున్నట్లు తెలిపాడు.""","""After this World Cup, he said that he will take a break from international matches.""","""ఈ మ్యాచ్లో రాజస్థాన్. . బెంగళూరుపై 7 వికెట్ల తేడాతో గెలుపొందింది.""","""In this match, Rajasthan won by 7 wickets against Bengaluru.""",0.49
TEL-train-00570,"""ఉత్సవమూర్తులకు అలంకరించిన కిరీటాలు నిన్నటి నుంచి కనిపించడం లేదు.""","""The crowns adorned for the idols have not been seen since yesterday.""","""మాయమైన మూడూ వజ్రాలు పొదిగిన కిరీటాలు కావడంతో ఒక్కసారిగా కలకలం రేగింది.""","""All three missing were diamond-encrusted crowns, causing an uproar.""",0.49
TEL-train-00571,"""టీమిండియా 337 ఆలౌట్.. స్కోర్ లో వెనకబడ్డ భారత్""","""Team India 337 all out.. India behind in the score""","""ఇంగ్లండ్తో జరుగుతున్న తొలి టెస్ట్ తొలి ఇన్నింగ్స్లో టీమిండియా 337 పరుగులకు ఆలౌటైంది.""","""Team India was bowled out for 337 runs in the first innings of the first Test against England.""",0.49
TEL-train-00572,"""ఇది ఎన్నికల హామీ అంటూ మంత్రి పెద్దిరెడ్డి రామచంద్రారెడ్డి సంచలన వ్యాఖ్యలు చేశారు.""",Minister Peddireddy Ramachandra Reddy made sensational comments saying that this is an election guarantee.,"""ఇప్పటికే మూడు రాజధానులు అంటూ సీఎం చేసిన వ్యాఖ్యలు హీట్ పుట్టిస్తున్నాయి.""","""The CM's comments about three capitals are already generating heat.""",0.49
TEL-train-00573,"""నెల్సన్ దర్శకత్వంలో తెరకెక్కుతున్న ఈ సినిమాను సన్ పిక్చర్స్ భారీ బడ్జెట్తో నిర్మిస్తోంది.""","""This movie is being directed by Nelson and is being produced by Sun Pictures with a huge budget.""","""ప్రస్తుతం రాజకీయాల్లో ఉన్న బాలయ్య పొలిటికల్ కెరీర్కు ఉపయోగపడే విధంగా ఈ సినిమాను రూపొందించాలని ఇప్పటినుంచే చిత్ర బృందం ప్రణాళికలను రూపొందిస్తోందట.""","""The film team is already making plans to make this film in a way that is useful for the political career of Balayya, who is currently in politics.""",0.49
TEL-train-00574,"""మృతదేహాన్ని గుర్తించిన వారు సారంగాపూర్ పోలీస్ స్టేషన్కు సమాచారం ఇవ్వాలని కోరారు.""","""Those who found the dead body have been asked to inform Sarangapur police station.""","""సామూహిక హింసాత్మక ఘటనలు చోటు చేసుకున్న ప్రాంతాల్లో పర్యటించారన్న కారణంగా వీరిపై వేటు పడింది.""","""They were hunted for traveling to areas where mass violence had taken place.""",0.49
TEL-train-00575,"""మృతురాలి చేతికి గాజులు, ముక్కుపుడక మాత్రమే ఉన్నట్లు పోలీసులు తెలిపారు.""","""The police said that the deceased only had glasses and a broken nose.""","""ఈ నేపథ్యంలో ఈనెల 26వ తేదీ రాత్రి పెదవేగి మండలం కవ్వగుంట గ్రామంలో బాలికను పోలీసులు గుర్తించారు.""","""In this background, the police identified the girl in Kavvagunta village of Pedavegi Mandal on the night of 26th of this month.""",0.49
TEL-train-00576,"""మహిళల జట్టు పతకం సాధించక పోయినా అసాధారణ ఆటతో నాలుగో స్థానంలో నిలిచి పెను ప్రకంపనలు సృష్టించింది.""","""Even though the women's team did not win a medal, they created a sensation by finishing fourth with an extraordinary performance.""","""న్యూఢిల్లీ: వెస్టిండీస్ వేదికగా నవంబర్ 9 నుంచి జరగనున్న ఐసిసి మహిళల టీ20 ప్రపంచకప్ కోసం 15మందితో కూడిన భారత జట్టుని సెలెక్టర్లు శుక్రవారం ప్రకటించారు.""","""New Delhi: The selectors on Friday announced the 15-member Indian squad for the ICC Women's T20 World Cup to be held in the West Indies from November 9.""",0.49
TEL-train-00577,"""ఈ సినిమా తరువాత పూజా హెగ్డే కి ఒక్కసారిగా క్రేజ్ పెరిగిపోవడంతో, ఇద్దరు ముగ్గురు స్టార్ హీరోల సినిమాల పరిశీలనలో ఆమె వున్నట్టుగా తెలుస్తోంది.""","""Pooja Hegde's craze has suddenly increased after this film, and it seems that she is under consideration for two or three star hero films.""","""తాజాగా ఈ సినిమా నుంచి ఒక ట్రైలర్ ను రిలీజ్ చేశారు.""","""Recently a trailer from this movie has been released.""",0.49
TEL-train-00578,"""ఈ రోజు బర్త్ డే సెలబ్రేషన్స్ తో ఫుల్ బిజీ. . రేపు మాత్రం 'మహర్షి' తాజా షెడ్యూల్ ను గోవా లో ప్రారంభిస్తారట.""","""Today is full busy with birthday celebrations. Tomorrow 'Maharshi' will start the latest schedule in Goa.""","""చిరంజీవి, రామ్ చరణ్లతో పాటు నాగ చైతన్య, సమంతలు కూడా ఈ వేడుకలో పాల్గొన్నారు.""","""Along with Chiranjeevi and Ram Charan, Naga Chaitanya and Samantha also participated in the ceremony.""",0.49
TEL-train-00579,"""బుధవారం ప్రధానితో సమావేశం అనంతరం ఆయన హోంశాఖమంత్రిని కూడ కలిశారు.""","""After the meeting with the Prime Minister on Wednesday, he also met the Home Minister.""","""ఈ సందర్భంగా రాజ్నాథ్సింగ్ను శాలువాతో సత్కరించి పుష్పగుచ్చం అందజేశారు.""","""On this occasion Rajnath Singh was felicitated with a shawl and given a flower bouquet.""",0.48
TEL-train-00580,"""దోహా : ఆసియా ఇండోర్ అథ్లెటిక్స్ ఛాంపియన్షిప్లో భారత్కు మరో రెండు పతకాలు దక్కాయి.""","""Doha: India wins two more medals at Asian Indoor Athletics Championship"".","""1984లో కాట్మండులో జరిగిన ఆసియా క్రీడల్లో 78.58 మీటర్ల దూరం జావెలిన్ను త్రో చేసి పసిడి పతకాన్ని పట్టేశారు.""","""In the 1984 Asian Games held at Kathmandu, he threw the javelin at a distance of 78.58 meters and won the yellow medal.""",0.48
TEL-train-00581,"""ఈ క్రమంలో పడవ ఇంజను స్పీడు పెరగడంతో ప్రమాదం జరుగుతుందని అనుకొని భయపడి పడవలో ఉన్న మంగమ్మ చెరువులోకి దూకేసింది.""","""Through this, the speed of the boat's engine increased and Mangamma, who was in the boat, jumped into the lake, thinking that there would be an accident.""","""ఆమెను రక్షించి పడవలో ఎక్కించడం కోసం ఆమె భర్త ఆదినారాయణ వంగి అందుకోబోయాడు.""","""Her husband Adinarayana stooped to receive her to save her and put her in the boat.""",0.47
TEL-train-00582,"""అందులో భాగంగా ఈ భామ వివిధ షోలకు అటెండ్ అవుతూ పార్టీలను ఎంజాయ్ చేస్తోంది.""","""As part of that, this lady is attending various shows and enjoying parties.""","""కొన్ని కోట్లతో రూపొందిన ఈ ఇళ్ళల్లో సెలబ్రిటీలు ఎక్కువగా నివసిస్తుంటారు.""","""Celebrities mostly live in these multi-crore houses.""",0.47
TEL-train-00583,"""ఏదేమైనా అటు దర్శకుడు అనిల్ రావిపూడి కెరీర్లోనూ అలాగే మహేష్ బాబు కెరీర్లోనూ ఇది బిగ్గెస్ట్ హిట్ చిత్రం అని చెప్పడంలో ఎటువంటి సందేహం లేదు.""","""There is no doubt that this is the biggest hit film in director Anil Ravipudi's career as well as in Mahesh Babu's career.""","""చిత్రం విజయం సాధించిన సందర్భంగా శుభాకాంక్షలు తెలియజేశారు.""","""Congratulations on the film's success.""",0.47
TEL-train-00584,"""పురుషుల టెన్నిస్లో ఎదురులేని శక్తిగా కొనసాగుతున్న ఫెదరర్ ఇప్పటికే తన ఖాతాలో 20 గ్రాండ్స్లామ్ సింగిల్స్ టైటిల్స్ జమ చేసుకున్నాడు.""","""Federer continues to be an unstoppable force in men's tennis with 20 Grand Slam singles titles already to his credit.""","""ఇక పురుషుల డబుల్స్లో అక్షయ్ దెవల్కర్-ప్రణవ్ జెర్రి చొప్రా జంట రన్నరప్తోనే సరిపెట్టుకుంది.""","""Also in men's doubles Akshay Devalkar-Pranav Jerry Chopra tied for runner-up.""",0.47
TEL-train-00585,"""న్యూఢిల్లీ, ఏప్రిల్ 3: మే 11 నుంచి ప్రారంభమయ్యే వేసవి సెలవుల్లో మొత్తం 5300 కేసులు విచారించటానికి సుప్రీం కోర్టు రిజిస్ట్రీ జాబితా విడుదలయింది.""","""New Delhi, April 3: The Supreme Court has released the registry list for hearing a total of 5300 cases during the summer vacation starting from May 11.""","""జూలై రెండు వరకూ వేసవి సెలవులు కొనసాగుతాయి.""","""Summer vacations will continue till July 2.""",0.47
